item_id,title,brand,user_id,rating,timestamp,sub_cat,main_cat,age,gender,location
65f67386a11701f44cae2b42,samsung galaxy s24 ultra 5g ai smartphone (titanium violet 12gb 256gb storage),samsung,77864601,4.3,2024-03-17 04:37:24,SmartPhones,Electronics,18-24,male,usa
65f6747ea11701f44cb0f682,samsung galaxy s24 5g ai smartphone (cobalt violet 8gb 256gb storage),samsung,77864601,3.6,2024-03-17 04:41:31,SmartPhones,Electronics,18-24,male,usa
65f67482a11701f44cb1025e,samsung galaxy s24 ultra 5g ai smartphone (titanium black 12gb 512gb storage),samsung,77864601,4.3,2024-03-17 04:41:36,SmartPhones,Electronics,18-24,male,usa
65f67486a11701f44cb10f42,samsung galaxy s24 5g ai smartphone (onyx black 8gb 512gb storage),samsung,77864601,3.6,2024-03-17 04:41:40,SmartPhones,Electronics,18-24,male,usa
65f6748ba11701f44cb11b1d,samsung galaxy s24 plus 5g ai smartphone (onyx black 12gb 256gb storage),samsung,77864601,4.0,2024-03-17 04:41:44,SmartPhones,Electronics,18-24,male,usa
65f676f2a11701f44cb655d7,samsung galaxy s24 5g ai smartphone (amber yellow 8gb 256gb storage),samsung,77864601,3.6,2024-03-17 04:51:59,SmartPhones,Electronics,18-24,male,usa
65f676f7a11701f44cb66203,samsung galaxy s24 5g ai smartphone (onyx black 8gb 256gb storage),samsung,77864601,3.6,2024-03-17 04:52:05,SmartPhones,Electronics,18-24,male,usa
65f676fca11701f44cb66a0d,samsung galaxy s24 5g ai smartphone (cobalt violet 8gb 256gb storage),samsung,77864601,3.6,2024-03-17 04:52:09,SmartPhones,Electronics,18-24,male,usa
65f67700a11701f44cb6737f,samsung galaxy s24 ultra 5g ai smartphone (titanium gray 12gb 256gb storage),samsung,77864601,4.3,2024-03-17 04:52:14,SmartPhones,Electronics,18-24,male,usa
65f67705a11701f44cb67bcc,samsung galaxy s24 ultra 5g ai smartphone (titanium gray 12gb 512gb storage),samsung,77864601,4.3,2024-03-17 04:52:19,SmartPhones,Electronics,18-24,male,usa
65f67709a11701f44cb68441,samsung galaxy s24 ultra 5g ai smartphone (titanium violet 12gb 256gb storage),samsung,77864601,4.3,2024-03-17 04:52:23,SmartPhones,Electronics,18-24,male,usa
65f677f0a11701f44cb81adf,samsung galaxy s24 5g ai smartphone (amber yellow 8gb 256gb storage),samsung,77864601,3.6,2024-03-17 04:56:13,SmartPhones,Electronics,18-24,male,usa
65f677f4a11701f44cb82201,samsung galaxy s24 5g ai smartphone (onyx black 8gb 256gb storage),samsung,77864601,3.6,2024-03-17 04:56:18,SmartPhones,Electronics,18-24,male,usa
65f677f8a11701f44cb82b14,samsung galaxy s24 5g ai smartphone (cobalt violet 8gb 256gb storage),samsung,77864601,3.6,2024-03-17 04:56:22,SmartPhones,Electronics,18-24,male,usa
65f677fda11701f44cb83279,samsung galaxy s24 ultra 5g ai smartphone (titanium black 12gb 512gb storage),samsung,77864601,4.3,2024-03-17 04:56:26,SmartPhones,Electronics,18-24,male,usa
65f67801a11701f44cb839d4,samsung galaxy s24 ultra 5g ai smartphone (titanium gray 12gb 512gb storage),samsung,77864601,4.3,2024-03-17 04:56:31,SmartPhones,Electronics,18-24,male,usa
65f67807a11701f44cb84256,samsung galaxy s24 ultra 5g ai smartphone (titanium violet 12gb 256gb storage),samsung,77864601,4.3,2024-03-17 04:56:36,SmartPhones,Electronics,18-24,male,usa
65f6787ba11701f44cb90cd8,samsung galaxy s24 5g ai smartphone (amber yellow 8gb 256gb storage),samsung,77864601,3.6,2024-03-17 04:58:32,SmartPhones,Electronics,18-24,male,usa
65f6787fa11701f44cb913e8,samsung galaxy s24 5g ai smartphone (onyx black 8gb 256gb storage),samsung,77864601,3.6,2024-03-17 04:58:37,SmartPhones,Electronics,18-24,male,usa
65f67884a11701f44cb91bd1,samsung galaxy s24 5g ai smartphone (cobalt violet 8gb 256gb storage),samsung,77864601,3.6,2024-03-17 04:58:42,SmartPhones,Electronics,18-24,male,usa
65f67888a11701f44cb922f1,samsung galaxy s24 ultra 5g ai smartphone (titanium black 12gb 512gb storage),samsung,77864601,4.3,2024-03-17 04:58:46,SmartPhones,Electronics,18-24,male,usa
65f6788da11701f44cb92aba,samsung galaxy s24 ultra 5g ai smartphone (titanium gray 12gb 512gb storage),samsung,77864601,4.3,2024-03-17 04:58:51,SmartPhones,Electronics,18-24,male,usa
65f67893a11701f44cb933b6,samsung galaxy s24 ultra 5g ai smartphone (titanium violet 12gb 256gb storage),samsung,77864601,4.3,2024-03-17 04:58:56,SmartPhones,Electronics,18-24,male,usa
65f683bba11701f44cd025d6,samsung galaxy s24 5g ai smartphone (onyx black 8gb 256gb storage),samsung,77864601,3.6,2024-03-17 05:46:33,SmartPhones,Electronics,18-24,male,usa
